,協和#1,協和#2,協和#3,協和#4,台中#1,台中#2,台中#3,台中#4,台中#5,台中#6,台中#7,台中#8,台中#9,台中#10,台中Gas1&2,台中Gas3&4,南部CC#1,南部CC#2,南部CC#3,南部CC#4,烏來&桂山&粗坑,桂山發電廠,桂山發電廠.1,桂山發電廠.2,桂山發電廠.3,翡翠#1,桂山發電廠.4,林口#1,林口#2,麥寮#1,麥寮#2,麥寮#3,國光#1,星彰#1,星元#1,嘉惠#1
2016/12/17 07:20,-3.4291502671,-3.4291502671,-3.4291502671,-3.4291502671,-2.14815611827,-2.14815611827,-2.14815611827,-2.14815611827,-2.14815611827,-2.14815611827,-2.14815611827,-2.14815611827,-2.14815611827,-2.14815611827,-2.14815611827,-2.14815611827,3.20119208716,3.20119208716,3.20119208716,3.20119208716,13.358443058,13.358443058,13.358443058,13.358443058,13.358443058,13.358443058,13.358443058,-4.52969086027,-4.52969086027,-4.09102039634,-4.09102039634,-4.09102039634,-5.51267870192,-3.56327606451,-3.49636940484,10.7821977419
2016/12/17 07:30,-1.5977518297,-1.5977518297,-1.5977518297,-1.5977518297,3.97236388404,3.97236388404,3.97236388404,3.97236388404,3.97236388404,3.97236388404,3.97236388404,3.97236388404,3.97236388404,3.97236388404,3.97236388404,3.97236388404,1.07318893699,1.07318893699,1.07318893699,1.07318893699,12.016605683,12.016605683,12.016605683,12.016605683,12.016605683,12.016605683,12.016605683,-3.63385184247,-3.63385184247,-6.49428026917,-6.49428026917,-6.49428026917,-5.70276531461,-3.53485261816,-3.49347845643,7.59967122597
2016/12/17 07:40,-0.688279670404,-0.688279670404,-0.688279670404,-0.688279670404,1.84154011222,1.84154011222,1.84154011222,1.84154011222,1.84154011222,1.84154011222,1.84154011222,1.84154011222,1.84154011222,1.84154011222,1.84154011222,1.84154011222,1.65143175521,1.65143175521,1.65143175521,1.65143175521,10.0618471158,10.0618471158,10.0618471158,10.0618471158,10.0618471158,10.0618471158,10.0618471158,-3.35558210869,-3.35558210869,-5.87791517764,-5.87791517764,-5.87791517764,-5.06506018147,-3.66991540608,-3.68390621056,5.33293768012
2016/12/17 07:50,-1.37260324851,-1.37260324851,-1.37260324851,-1.37260324851,3.94153020388,3.94153020388,3.94153020388,3.94153020388,3.94153020388,3.94153020388,3.94153020388,3.94153020388,3.94153020388,3.94153020388,3.94153020388,3.94153020388,1.14921421707,1.14921421707,1.14921421707,1.14921421707,8.42721701709,8.42721701709,8.42721701709,8.42721701709,8.42721701709,8.42721701709,8.42721701709,-3.89193544034,-3.89193544034,-5.61478900242,-5.61478900242,-5.61478900242,-5.23785643944,-4.11758237981,-4.09310422785,4.18811823656
2016/12/17 08:00,-3.69608569304,-3.69608569304,-3.69608569304,-3.69608569304,-0.40084793042,-0.40084793042,-0.40084793042,-0.40084793042,-0.40084793042,-0.40084793042,-0.40084793042,-0.40084793042,-0.40084793042,-0.40084793042,-0.40084793042,-0.40084793042,-0.95541990236,-0.95541990236,-0.95541990236,-0.95541990236,7.70354678296,7.70354678296,7.70354678296,7.70354678296,7.70354678296,7.70354678296,7.70354678296,-3.05677057259,-3.05677057259,-4.83710536633,-4.83710536633,-4.83710536633,-4.6754509608,-4.45498753084,-4.34361288973,4.32699640639
2016/12/17 08:10,-0.766279120848,-0.766279120848,-0.766279120848,-0.766279120848,6.73540235201,6.73540235201,6.73540235201,6.73540235201,6.73540235201,6.73540235201,6.73540235201,6.73540235201,6.73540235201,6.73540235201,6.73540235201,6.73540235201,1.90272044949,1.90272044949,1.90272044949,1.90272044949,9.11532973126,9.11532973126,9.11532973126,9.11532973126,9.11532973126,9.11532973126,9.11532973126,-3.79531746061,-3.79531746061,-4.24032161204,-4.24032161204,-4.24032161204,-5.12227813885,-4.74503061558,-4.67820713142,3.31041471054
2016/12/17 08:20,0.743625537254,0.743625537254,0.743625537254,0.743625537254,7.96359842107,7.96359842107,7.96359842107,7.96359842107,7.96359842107,7.96359842107,7.96359842107,7.96359842107,7.96359842107,7.96359842107,7.96359842107,7.96359842107,3.21168607741,3.21168607741,3.21168607741,3.21168607741,8.0616514909,8.0616514909,8.0616514909,8.0616514909,8.0616514909,8.0616514909,8.0616514909,-4.21609167314,-4.21609167314,-4.62888423873,-4.62888423873,-4.62888423873,-5.2983944592,-5.73509011661,-5.59855861258,3.70579772701
2016/12/17 08:30,-0.623152014618,-0.623152014618,-0.623152014618,-0.623152014618,6.09868774767,6.09868774767,6.09868774767,6.09868774767,6.09868774767,6.09868774767,6.09868774767,6.09868774767,6.09868774767,6.09868774767,6.09868774767,6.09868774767,2.04385933908,2.04385933908,2.04385933908,2.04385933908,8.25582713182,8.25582713182,8.25582713182,8.25582713182,8.25582713182,8.25582713182,8.25582713182,-3.05783925184,-3.05783925184,-5.46398659522,-5.46398659522,-5.46398659522,-4.69797739371,-5.83281183301,-5.66108348307,3.38555147806
2016/12/17 08:40,-0.547163338241,-0.547163338241,-0.547163338241,-0.547163338241,8.1862078202,8.1862078202,8.1862078202,8.1862078202,8.1862078202,8.1862078202,8.1862078202,8.1862078202,8.1862078202,8.1862078202,8.1862078202,8.1862078202,2.92700654422,2.92700654422,2.92700654422,2.92700654422,7.77629948927,7.77629948927,7.77629948927,7.77629948927,7.77629948927,7.77629948927,7.77629948927,-3.49749502876,-3.49749502876,-5.22274950309,-5.22274950309,-5.22274950309,-5.50764438563,-5.61970609714,-5.45851023107,3.65188561076
2016/12/17 08:50,-0.67377881401,-0.67377881401,-0.67377881401,-0.67377881401,7.73469057733,7.73469057733,7.73469057733,7.73469057733,7.73469057733,7.73469057733,7.73469057733,7.73469057733,7.73469057733,7.73469057733,7.73469057733,7.73469057733,2.99345205079,2.99345205079,2.99345205079,2.99345205079,4.83854190411,4.83854190411,4.83854190411,4.83854190411,4.83854190411,4.83854190411,4.83854190411,-3.71987711077,-3.71987711077,-5.43341905739,-5.43341905739,-5.43341905739,-5.90154160985,-4.79391569866,-4.81862169592,4.20624276769
2016/12/17 09:00,-4.15990368023,-4.15990368023,-4.15990368023,-4.15990368023,6.68492772852,6.68492772852,6.68492772852,6.68492772852,6.68492772852,6.68492772852,6.68492772852,6.68492772852,6.68492772852,6.68492772852,6.68492772852,6.68492772852,1.55404062366,1.55404062366,1.55404062366,1.55404062366,5.09018567406,5.09018567406,5.09018567406,5.09018567406,5.09018567406,5.09018567406,5.09018567406,-3.54301899872,-3.54301899872,-8.33388718115,-8.33388718115,-8.33388718115,-5.42182360188,-4.60897081181,-4.59552545326,5.3165462919
2016/12/17 09:10,-0.337573600591,-0.337573600591,-0.337573600591,-0.337573600591,12.6666565875,12.6666565875,12.6666565875,12.6666565875,12.6666565875,12.6666565875,12.6666565875,12.6666565875,12.6666565875,12.6666565875,12.6666565875,12.6666565875,5.73329110494,5.73329110494,5.73329110494,5.73329110494,1.82986654566,1.82986654566,1.82986654566,1.82986654566,1.82986654566,1.82986654566,1.82986654566,-4.73848182283,-4.73848182283,-7.84943733038,-7.84943733038,-7.84943733038,-6.43091528035,-4.56974728138,-4.54157603453,4.5379230092
2016/12/17 09:20,-7.97300461046,-7.97300461046,-7.97300461046,-7.97300461046,8.94441606666,8.94441606666,8.94441606666,8.94441606666,8.94441606666,8.94441606666,8.94441606666,8.94441606666,8.94441606666,8.94441606666,8.94441606666,8.94441606666,4.44948647936,4.44948647936,4.44948647936,4.44948647936,-0.695237903839,-0.695237903839,-0.695237903839,-0.695237903839,-0.695237903839,-0.695237903839,-0.695237903839,-6.38281246607,-6.38281246607,-8.44949468048,-8.44949468048,-8.44949468048,-7.6807005285,-2.76291111376,-2.81565567645,4.62406091725
2016/12/17 09:30,-5.56583319414,-5.56583319414,-5.56583319414,-5.56583319414,6.24228269269,6.24228269269,6.24228269269,6.24228269269,6.24228269269,6.24228269269,6.24228269269,6.24228269269,6.24228269269,6.24228269269,6.24228269269,6.24228269269,5.82757919969,5.82757919969,5.82757919969,5.82757919969,-2.99760818479,-2.99760818479,-2.99760818479,-2.99760818479,-2.99760818479,-2.99760818479,-2.99760818479,-6.98573589978,-6.98573589978,-10.1030890601,-10.1030890601,-10.1030890601,-8.09888207771,-1.60499711561,-1.67962890459,0.161085321682
2016/12/17 09:40,-8.14575587041,-8.14575587041,-8.14575587041,-8.14575587041,5.28599825307,5.28599825307,5.28599825307,5.28599825307,5.28599825307,5.28599825307,5.28599825307,5.28599825307,5.28599825307,5.28599825307,5.28599825307,5.28599825307,6.42982504612,6.42982504612,6.42982504612,6.42982504612,-1.6032788378,-1.6032788378,-1.6032788378,-1.6032788378,-1.6032788378,-1.6032788378,-1.6032788378,-8.28159396192,-8.28159396192,-10.3013125578,-10.3013125578,-10.3013125578,-9.83091663079,-1.78862904227,-1.82121864829,-2.96639916205
2016/12/17 09:50,-7.63667189949,-7.63667189949,-7.63667189949,-7.63667189949,6.65427272889,6.65427272889,6.65427272889,6.65427272889,6.65427272889,6.65427272889,6.65427272889,6.65427272889,6.65427272889,6.65427272889,6.65427272889,6.65427272889,7.65545102617,7.65545102617,7.65545102617,7.65545102617,13.0429800303,13.0429800303,13.0429800303,13.0429800303,13.0429800303,13.0429800303,13.0429800303,-8.80217406322,-8.80217406322,-10.0699571575,-10.0699571575,-10.0699571575,-10.1330620779,-1.20507660923,-1.28417395277,-1.92764181406
2016/12/17 10:00,-9.55086592345,-9.55086592345,-9.55086592345,-9.55086592345,3.96944350424,3.96944350424,3.96944350424,3.96944350424,3.96944350424,3.96944350424,3.96944350424,3.96944350424,3.96944350424,3.96944350424,3.96944350424,3.96944350424,3.591041292,3.591041292,3.591041292,3.591041292,-5.44251224342,-5.44251224342,-5.44251224342,-5.44251224342,-5.44251224342,-5.44251224342,-5.44251224342,-8.58074071342,-8.58074071342,-13.8165235587,-13.8165235587,-13.8165235587,-9.59414931249,-1.29756005292,-1.37403459439,-2.44488571476
2016/12/17 10:10,-7.59095397451,-7.59095397451,-7.59095397451,-7.59095397451,6.56442836509,6.56442836509,6.56442836509,6.56442836509,6.56442836509,6.56442836509,6.56442836509,6.56442836509,6.56442836509,6.56442836509,6.56442836509,6.56442836509,8.08354008703,8.08354008703,8.08354008703,8.08354008703,-3.28461884225,-3.28461884225,-3.28461884225,-3.28461884225,-3.28461884225,-3.28461884225,-3.28461884225,-8.43355746001,-8.43355746001,-13.7107796892,-13.7107796892,-13.7107796892,-9.57838364091,-0.211345750697,-0.416050531275,-3.24855429533
2016/12/17 10:20,-5.63046474102,-5.63046474102,-5.63046474102,-5.63046474102,4.97940201763,4.97940201763,4.97940201763,4.97940201763,4.97940201763,4.97940201763,4.97940201763,4.97940201763,4.97940201763,4.97940201763,4.97940201763,4.97940201763,5.68972411068,5.68972411068,5.68972411068,5.68972411068,2.7579077414,2.7579077414,2.7579077414,2.7579077414,2.7579077414,2.7579077414,2.7579077414,-7.33340385177,-7.33340385177,-14.2028934493,-14.2028934493,-14.2028934493,-7.71226558729,0.501113111878,0.303199837765,0.772406721739
2016/12/17 10:30,-1.16279787021,-1.16279787021,-1.16279787021,-1.16279787021,4.69502656037,4.69502656037,4.69502656037,4.69502656037,4.69502656037,4.69502656037,4.69502656037,4.69502656037,4.69502656037,4.69502656037,4.69502656037,4.69502656037,5.83799319837,5.83799319837,5.83799319837,5.83799319837,-0.0267402405493,-0.0267402405493,-0.0267402405493,-0.0267402405493,-0.0267402405493,-0.0267402405493,-0.0267402405493,-5.60976121282,-5.60976121282,-13.8401051786,-13.8401051786,-13.8401051786,-6.04572203896,3.96990946171,3.4753160666,-0.325769229066
2016/12/17 10:40,-3.46551762399,-3.46551762399,-3.46551762399,-3.46551762399,2.32115678649,2.32115678649,2.32115678649,2.32115678649,2.32115678649,2.32115678649,2.32115678649,2.32115678649,2.32115678649,2.32115678649,2.32115678649,2.32115678649,5.54164985235,5.54164985235,5.54164985235,5.54164985235,3.78000225404,3.78000225404,3.78000225404,3.78000225404,3.78000225404,3.78000225404,3.78000225404,-5.15351169674,-5.15351169674,-17.7321002085,-17.7321002085,-17.7321002085,-6.06301402212,5.11643907729,4.49003964865,-1.75214336566
2016/12/17 10:50,-2.81947089693,-2.81947089693,-2.81947089693,-2.81947089693,4.48891985455,4.48891985455,4.48891985455,4.48891985455,4.48891985455,4.48891985455,4.48891985455,4.48891985455,4.48891985455,4.48891985455,4.48891985455,4.48891985455,5.33093200198,5.33093200198,5.33093200198,5.33093200198,-0.233908843713,-0.233908843713,-0.233908843713,-0.233908843713,-0.233908843713,-0.233908843713,-0.233908843713,-5.51065017529,-5.51065017529,-17.7199070764,-17.7199070764,-17.7199070764,-6.65246825666,4.07228763529,3.67937077354,1.0033496816
2016/12/17 11:00,-0.427250176452,-0.427250176452,-0.427250176452,-0.427250176452,4.42545058232,4.42545058232,4.42545058232,4.42545058232,4.42545058232,4.42545058232,4.42545058232,4.42545058232,4.42545058232,4.42545058232,4.42545058232,4.42545058232,4.71792096656,4.71792096656,4.71792096656,4.71792096656,2.82064082735,2.82064082735,2.82064082735,2.82064082735,2.82064082735,2.82064082735,2.82064082735,-4.55398777068,-4.55398777068,-14.8711992291,-14.8711992291,-14.8711992291,-5.43945563633,3.12584173819,3.06023932414,1.95930297019
2016/12/17 11:10,0.860826598712,0.860826598712,0.860826598712,0.860826598712,5.89665043962,5.89665043962,5.89665043962,5.89665043962,5.89665043962,5.89665043962,5.89665043962,5.89665043962,5.89665043962,5.89665043962,5.89665043962,5.89665043962,3.54964274188,3.54964274188,3.54964274188,3.54964274188,1.97947957008,1.97947957008,1.97947957008,1.97947957008,1.97947957008,1.97947957008,1.97947957008,-4.72109092046,-4.72109092046,-16.1740673093,-16.1740673093,-16.1740673093,-5.32507821049,2.03021072814,2.07642309958,-4.08348786891
2016/12/17 11:20,-1.93895346253,-1.93895346253,-1.93895346253,-1.93895346253,4.74598531662,4.74598531662,4.74598531662,4.74598531662,4.74598531662,4.74598531662,4.74598531662,4.74598531662,4.74598531662,4.74598531662,4.74598531662,4.74598531662,2.82058247358,2.82058247358,2.82058247358,2.82058247358,0.450022250852,0.450022250852,0.450022250852,0.450022250852,0.450022250852,0.450022250852,0.450022250852,-3.81978455949,-3.81978455949,-17.9668008688,-17.9668008688,-17.9668008688,-4.63708338914,1.22166934141,1.33790867459,-3.42777480439
2016/12/17 11:30,-1.88871681047,-1.88871681047,-1.88871681047,-1.88871681047,5.33287362,5.33287362,5.33287362,5.33287362,5.33287362,5.33287362,5.33287362,5.33287362,5.33287362,5.33287362,5.33287362,5.33287362,0.546514731474,0.546514731474,0.546514731474,0.546514731474,-0.604517099621,-0.604517099621,-0.604517099621,-0.604517099621,-0.604517099621,-0.604517099621,-0.604517099621,-3.29537116603,-3.29537116603,-19.0586148137,-19.0586148137,-19.0586148137,-3.86542464172,2.44792106544,2.3217646577,-2.80160506117
2016/12/17 11:40,0.441624414943,0.441624414943,0.441624414943,0.441624414943,-0.497064793221,-0.497064793221,-0.497064793221,-0.497064793221,-0.497064793221,-0.497064793221,-0.497064793221,-0.497064793221,-0.497064793221,-0.497064793221,-0.497064793221,-0.497064793221,-0.129241716823,-0.129241716823,-0.129241716823,-0.129241716823,8.55722604564,8.55722604564,8.55722604564,8.55722604564,8.55722604564,8.55722604564,8.55722604564,-3.70481389984,-3.70481389984,-26.7428952056,-26.7428952056,-26.7428952056,-4.2535134812,-2.45210267551,-2.60842710043,-3.2573724042
2016/12/17 11:50,0.403019136545,0.403019136545,0.403019136545,0.403019136545,1.1411549724,1.1411549724,1.1411549724,1.1411549724,1.1411549724,1.1411549724,1.1411549724,1.1411549724,1.1411549724,1.1411549724,1.1411549724,1.1411549724,-0.585952071295,-0.585952071295,-0.585952071295,-0.585952071295,4.35026537728,4.35026537728,4.35026537728,4.35026537728,4.35026537728,4.35026537728,4.35026537728,-3.07616000817,-3.07616000817,-22.8995200699,-22.8995200699,-22.8995200699,-3.5995369327,0.831459858501,0.597255396308,-3.24209334176
2016/12/17 12:00,-0.15308623922,-0.15308623922,-0.15308623922,-0.15308623922,-1.41777132628,-1.41777132628,-1.41777132628,-1.41777132628,-1.41777132628,-1.41777132628,-1.41777132628,-1.41777132628,-1.41777132628,-1.41777132628,-1.41777132628,-1.41777132628,-3.19044849989,-3.19044849989,-3.19044849989,-3.19044849989,2.0430848941,2.0430848941,2.0430848941,2.0430848941,2.0430848941,2.0430848941,2.0430848941,-2.87303421751,-2.87303421751,-9.82547185797,-9.82547185797,-9.82547185797,-3.4720149344,2.13269547457,2.34000976671,-3.96667995731
2016/12/17 12:10,-0.986452888014,-0.986452888014,-0.986452888014,-0.986452888014,1.16603003887,1.16603003887,1.16603003887,1.16603003887,1.16603003887,1.16603003887,1.16603003887,1.16603003887,1.16603003887,1.16603003887,1.16603003887,1.16603003887,-2.78212393424,-2.78212393424,-2.78212393424,-2.78212393424,0.650432862524,0.650432862524,0.650432862524,0.650432862524,0.650432862524,0.650432862524,0.650432862524,-3.28222972286,-3.28222972286,-18.548416386,-18.548416386,-18.548416386,-3.89047196256,1.76657691716,2.10471411192,-4.94907827995
2016/12/17 12:20,0.599519566146,0.599519566146,0.599519566146,0.599519566146,2.1742558396,2.1742558396,2.1742558396,2.1742558396,2.1742558396,2.1742558396,2.1742558396,2.1742558396,2.1742558396,2.1742558396,2.1742558396,2.1742558396,-2.04629854498,-2.04629854498,-2.04629854498,-2.04629854498,-0.929055097506,-0.929055097506,-0.929055097506,-0.929055097506,-0.929055097506,-0.929055097506,-0.929055097506,-4.68541571057,-4.68541571057,-17.8740886019,-17.8740886019,-17.8740886019,-5.54973605199,-0.184779529803,0.0311944070358,-5.63861211683
2016/12/17 12:30,1.18333449672,1.18333449672,1.18333449672,1.18333449672,-0.203324805735,-0.203324805735,-0.203324805735,-0.203324805735,-0.203324805735,-0.203324805735,-0.203324805735,-0.203324805735,-0.203324805735,-0.203324805735,-0.203324805735,-0.203324805735,-3.68132228298,-3.68132228298,-3.68132228298,-3.68132228298,-2.20618058508,-2.20618058508,-2.20618058508,-2.20618058508,-2.20618058508,-2.20618058508,-2.20618058508,-4.34360567905,-4.34360567905,-17.6529185606,-17.6529185606,-17.6529185606,-6.27311002557,-1.36003275939,-1.1839266023,-5.64128474204
2016/12/17 12:40,0.793879801814,0.793879801814,0.793879801814,0.793879801814,-4.37813315424,-4.37813315424,-4.37813315424,-4.37813315424,-4.37813315424,-4.37813315424,-4.37813315424,-4.37813315424,-4.37813315424,-4.37813315424,-4.37813315424,-4.37813315424,-3.12381858222,-3.12381858222,-3.12381858222,-3.12381858222,-2.09495350874,-2.09495350874,-2.09495350874,-2.09495350874,-2.09495350874,-2.09495350874,-2.09495350874,-5.24721192312,-5.24721192312,-17.8529512258,-17.8529512258,-17.8529512258,-6.80651838536,-1.30444805994,-1.22351341934,-2.45256432923
2016/12/17 12:50,7.03721620668,7.03721620668,7.03721620668,7.03721620668,-6.72878037516,-6.72878037516,-6.72878037516,-6.72878037516,-6.72878037516,-6.72878037516,-6.72878037516,-6.72878037516,-6.72878037516,-6.72878037516,-6.72878037516,-6.72878037516,-4.1838434597,-4.1838434597,-4.1838434597,-4.1838434597,0.158047917384,0.158047917384,0.158047917384,0.158047917384,0.158047917384,0.158047917384,0.158047917384,-3.96592277356,-3.96592277356,-20.9819895512,-20.9819895512,-20.9819895512,-5.64953645748,-3.38210286601,-3.22422891294,-4.21220493
2016/12/17 13:00,-2.40126238197,-2.40126238197,-2.40126238197,-2.40126238197,-12.2217511379,-12.2217511379,-12.2217511379,-12.2217511379,-12.2217511379,-12.2217511379,-12.2217511379,-12.2217511379,-12.2217511379,-12.2217511379,-12.2217511379,-12.2217511379,-8.07540840872,-8.07540840872,-8.07540840872,-8.07540840872,-0.270931362448,-0.270931362448,-0.270931362448,-0.270931362448,-0.270931362448,-0.270931362448,-0.270931362448,-4.91305836912,-4.91305836912,-6.89001277569,-6.89001277569,-6.89001277569,-6.19799916053,-1.05861603525,-0.794570116473,-6.91237366936
2016/12/17 13:10,9.44136379679,9.44136379679,9.44136379679,9.44136379679,-10.5225506721,-10.5225506721,-10.5225506721,-10.5225506721,-10.5225506721,-10.5225506721,-10.5225506721,-10.5225506721,-10.5225506721,-10.5225506721,-10.5225506721,-10.5225506721,-7.30935598057,-7.30935598057,-7.30935598057,-7.30935598057,-0.292817116707,-0.292817116707,-0.292817116707,-0.292817116707,-0.292817116707,-0.292817116707,-0.292817116707,-4.54647541484,-4.54647541484,-20.6794606644,-20.6794606644,-20.6794606644,-6.1239722159,-4.4638955062,-4.23389077867,-6.92631087504
2016/12/17 13:20,8.74030018424,8.74030018424,8.74030018424,8.74030018424,-11.1779415426,-11.1779415426,-11.1779415426,-11.1779415426,-11.1779415426,-11.1779415426,-11.1779415426,-11.1779415426,-11.1779415426,-11.1779415426,-11.1779415426,-11.1779415426,-8.81698355623,-8.81698355623,-8.81698355623,-8.81698355623,0.134468870021,0.134468870021,0.134468870021,0.134468870021,0.134468870021,0.134468870021,0.134468870021,-3.78463505113,-3.78463505113,-22.0054590541,-22.0054590541,-22.0054590541,-5.12448215665,-3.92536533325,-3.70044309034,-3.91756566081
2016/12/17 13:30,8.73535295313,8.73535295313,8.73535295313,8.73535295313,-8.57576138934,-8.57576138934,-8.57576138934,-8.57576138934,-8.57576138934,-8.57576138934,-8.57576138934,-8.57576138934,-8.57576138934,-8.57576138934,-8.57576138934,-8.57576138934,-9.24704024323,-9.24704024323,-9.24704024323,-9.24704024323,2.48128314547,2.48128314547,2.48128314547,2.48128314547,2.48128314547,2.48128314547,2.48128314547,-2.88103401698,-2.88103401698,-26.3301113888,-26.3301113888,-26.3301113888,-4.16457089993,-3.31374169746,-2.93265966678,-5.79442696358
2016/12/17 13:40,7.46024007407,7.46024007407,7.46024007407,7.46024007407,-13.8632516813,-13.8632516813,-13.8632516813,-13.8632516813,-13.8632516813,-13.8632516813,-13.8632516813,-13.8632516813,-13.8632516813,-13.8632516813,-13.8632516813,-13.8632516813,-12.8267821407,-12.8267821407,-12.8267821407,-12.8267821407,1.9472651504,1.9472651504,1.9472651504,1.9472651504,1.9472651504,1.9472651504,1.9472651504,-2.59795009889,-2.59795009889,-29.8323671423,-29.8323671423,-29.8323671423,-3.52258134886,-6.60925230928,-6.02935677942,-9.07363327442
